ei,state_abb,t,cost
int_coal,AR,2046,2.869985036
int_coal,AR,2047,2.859400694
int_coal,AR,2048,2.859400694
int_coal,AR,2049,2.859400694
int_coal,AR,2050,2.872427576
int_coal,LA,2010,1.776541092
int_coal,LA,2011,1.776541092
int_coal,LA,2012,1.776541092
int_coal,LA,2013,1.776541092
int_coal,LA,2014,1.776541092
int_coal,LA,2015,1.776541092
int_coal,LA,2016,1.776541092
int_coal,LA,2017,1.776541092
int_coal,LA,2018,1.776541092
int_coal,LA,2019,1.776541092
int_coal,LA,2020,1.776541092
int_coal,LA,2021,1.776541092
int_coal,LA,2022,1.776541092
int_coal,LA,2023,1.776541092
int_coal,LA,2024,1.776541092
int_coal,LA,2025,1.779797812
int_coal,LA,2026,1.795267235
int_coal,LA,2027,1.780611992
int_coal,LA,2028,1.76758511
int_coal,LA,2029,1.750487327
int_coal,LA,2030,1.728504463
int_coal,LA,2031,1.71384922
int_coal,LA,2032,2.03707874
int_coal,LA,2033,2.030565299
int_coal,LA,2034,2.021609317
int_coal,LA,2035,2.015910056
int_coal,LA,2036,2.016724237
int_coal,LA,2037,2.014281696
int_coal,LA,2038,2.011839156
int_coal,LA,2039,2.006954075
int_coal,LA,2040,2.002883174
int_coal,LA,2041,1.999626453
int_coal,LA,2042,1.994741372
int_coal,LA,2043,1.994741372
int_coal,LA,2044,2.202357311
int_coal,LA,2045,2.175489366
int_coal,LA,2046,2.869985036
int_coal,LA,2047,2.859400694
int_coal,LA,2048,2.859400694
int_coal,LA,2049,2.859400694
int_coal,LA,2050,2.872427576
int_coal,MI,2010,2.177117726
int_coal,MI,2011,2.177117726
int_coal,MI,2012,2.177117726
int_coal,MI,2013,2.177117726
int_coal,MI,2014,2.177117726
int_coal,MI,2015,2.177117726
int_coal,MI,2016,2.177117726
int_coal,MI,2017,2.177117726
int_coal,MI,2018,2.177117726
int_coal,MI,2019,2.177117726
int_coal,MI,2020,2.177117726
int_coal,MI,2021,2.177117726
int_coal,MI,2022,2.177117726
int_coal,MI,2023,2.177117726
int_coal,MI,2024,2.177117726
int_coal,MI,2025,2.048477262
int_coal,MI,2026,1.966245067
int_coal,MI,2027,1.949961464
int_coal,MI,2028,1.920650979
int_coal,MI,2029,1.900296475
int_coal,MI,2030,1.891340493
int_coal,MI,2031,1.851445666
int_coal,MI,2032,1.915765898
int_coal,MI,2033,1.916580078
int_coal,MI,2034,1.920650979
int_coal,MI,2035,1.893783034
int_coal,MI,2036,1.891340493
int_coal,MI,2037,1.890526313
int_coal,MI,2038,1.892968853
int_coal,MI,2039,1.886455412
int_coal,MI,2040,1.882384511
int_coal,MI,2041,1.887269592
int_coal,MI,2042,1.895411394
int_coal,MI,2043,1.897039754
int_coal,MI,2044,1.920650979
int_coal,MI,2045,1.957289085
int_coal,MI,2046,1.92635024
int_coal,MI,2047,1.977643589
int_coal,MI,2048,1.976829409
int_coal,MI,2049,1.976829409
int_coal,MI,2050,1.977643589
int_coal,IL,2010,2.177117726
int_coal,IL,2011,2.177117726
int_coal,IL,2012,2.177117726
int_coal,IL,2013,2.177117726
int_coal,IL,2014,2.177117726
int_coal,IL,2015,2.177117726
int_coal,IL,2016,2.177117726
int_coal,IL,2017,2.177117726
int_coal,IL,2018,2.177117726
int_coal,IL,2019,2.177117726
int_coal,IL,2020,2.177117726
int_coal,IL,2021,2.177117726
int_coal,IL,2022,2.177117726
int_coal,IL,2023,2.177117726
int_coal,IL,2024,2.177117726
int_coal,IL,2025,2.048477262
int_coal,IL,2026,1.966245067
int_coal,IL,2027,1.949961464
int_coal,IL,2028,1.920650979
int_coal,IL,2029,1.900296475
int_coal,IL,2030,1.891340493
int_coal,IL,2031,1.851445666
int_coal,IL,2032,1.915765898
int_coal,IL,2033,1.916580078
int_coal,IL,2034,1.920650979
int_coal,IL,2035,1.893783034
int_coal,IL,2036,1.891340493
int_coal,IL,2037,1.890526313
int_coal,IL,2038,1.892968853
int_coal,IL,2039,1.886455412
int_coal,IL,2040,1.882384511
int_coal,IL,2041,1.887269592
int_coal,IL,2042,1.895411394
int_coal,IL,2043,1.897039754
int_coal,IL,2044,1.920650979
int_coal,IL,2045,1.957289085
int_coal,IL,2046,1.92635024
int_coal,IL,2047,1.977643589
int_coal,IL,2048,1.976829409
int_coal,IL,2049,1.976829409
int_coal,IL,2050,1.977643589
int_coal,MS,2010,1.918208438
int_coal,MS,2011,1.918208438
int_coal,MS,2012,1.918208438
int_coal,MS,2013,1.918208438
int_coal,MS,2014,1.918208438
int_coal,MS,2015,1.918208438
int_coal,MS,2016,1.918208438
int_coal,MS,2017,1.918208438
int_coal,MS,2018,1.918208438
int_coal,MS,2019,1.918208438
int_coal,MS,2020,1.918208438
int_coal,MS,2021,1.918208438
int_coal,MS,2022,1.918208438
int_coal,MS,2023,1.918208438
int_coal,MS,2024,1.918208438
int_coal,MS,2025,1.866100908
int_coal,MS,2026,1.864472548
int_coal,MS,2027,1.832719522
int_coal,MS,2028,1.825391901
int_coal,MS,2029,1.808294118
int_coal,MS,2030,1.794453055
int_coal,MS,2031,1.759443309
int_coal,MS,2032,1.793638875
int_coal,MS,2033,1.787939614
int_coal,MS,2034,1.781426173
int_coal,MS,2035,1.778169452
int_coal,MS,2036,1.782240353
int_coal,MS,2037,1.786311254
int_coal,MS,2038,1.783868713
int_coal,MS,2039,1.812365018
int_coal,MS,2040,1.809108298
int_coal,MS,2041,1.808294118
int_coal,MS,2042,1.805037397
int_coal,MS,2043,1.807479937
int_coal,MS,2044,1.815621739
int_coal,MS,2045,1.815621739
int_coal,MS,2046,2.038707101
int_coal,MS,2047,2.039521281
int_coal,MS,2048,2.037892921
int_coal,MS,2049,2.03545038
int_coal,MS,2050,2.03382202
int_coal,AL,2010,1.918208438
int_coal,AL,2011,1.918208438
int_coal,AL,2012,1.918208438
int_coal,AL,2013,1.918208438
int_coal,AL,2014,1.918208438
int_coal,AL,2015,1.918208438
int_coal,AL,2016,1.918208438
int_coal,AL,2017,1.918208438
int_coal,AL,2018,1.918208438
int_coal,AL,2019,1.918208438
int_coal,AL,2020,1.918208438
int_coal,AL,2021,1.918208438
int_coal,AL,2022,1.918208438
int_coal,AL,2023,1.918208438
int_coal,AL,2024,1.918208438
int_coal,AL,2025,1.866100908
int_coal,AL,2026,1.864472548
int_coal,AL,2027,1.832719522
int_coal,AL,2028,1.825391901
int_coal,AL,2029,1.808294118
int_coal,AL,2030,1.794453055
int_coal,AL,2031,1.759443309
int_coal,AL,2032,1.793638875
int_coal,AL,2033,1.787939614
int_coal,AL,2034,1.781426173
int_coal,AL,2035,1.778169452
int_coal,AL,2036,1.782240353
int_coal,AL,2037,1.786311254
int_coal,AL,2038,1.783868713
int_coal,AL,2039,1.812365018
int_coal,AL,2040,1.809108298
int_coal,AL,2041,1.808294118
int_coal,AL,2042,1.805037397
int_coal,AL,2043,1.807479937
int_coal,AL,2044,1.815621739
int_coal,AL,2045,1.815621739
int_coal,AL,2046,2.038707101
int_coal,AL,2047,2.039521281
int_coal,AL,2048,2.037892921
int_coal,AL,2049,2.03545038
int_coal,AL,2050,2.03382202
int_coal,FL,2010,2.961987393
int_coal,FL,2011,2.961987393
int_coal,FL,2012,2.961987393
int_coal,FL,2013,2.961987393
int_coal,FL,2014,2.961987393
int_coal,FL,2015,2.961987393
int_coal,FL,2016,2.961987393
int_coal,FL,2017,2.961987393
int_coal,FL,2018,2.961987393
int_coal,FL,2019,2.961987393
int_coal,FL,2020,2.961987393
int_coal,FL,2021,2.961987393
int_coal,FL,2022,2.961987393
int_coal,FL,2023,2.961987393
int_coal,FL,2024,2.961987393
int_coal,FL,2025,2.853701433
int_coal,FL,2026,2.906623143
int_coal,FL,2027,2.725875149
int_coal,FL,2028,2.443354636
int_coal,FL,2029,2.405088169
int_coal,FL,2030,2.370892603
int_coal,FL,2031,2.342396297
int_coal,FL,2032,2.457195699
int_coal,FL,2033,2.494647986
int_coal,FL,2034,2.488134545
int_coal,FL,2035,2.477550203
int_coal,FL,2036,2.475107662
int_coal,FL,2037,2.62491681
int_coal,FL,2038,2.638757873
int_coal,FL,2039,2.654227296
int_coal,FL,2040,2.650970575
int_coal,FL,2041,2.659926557
int_coal,FL,2042,2.661554917
int_coal,FL,2043,2.665625818
int_coal,FL,2044,2.666439998
int_coal,FL,2045,2.665625818
int_coal,FL,2046,2.672139259
int_coal,FL,2047,2.671325079
int_coal,FL,2048,2.671325079
int_coal,FL,2049,2.672139259
int_coal,FL,2050,2.67702434
int_coal,TN,2010,1.918208438
int_coal,TN,2011,1.918208438
int_coal,TN,2012,1.918208438
int_coal,TN,2013,1.918208438
int_coal,TN,2014,1.918208438
int_coal,TN,2015,1.918208438
int_coal,TN,2016,1.918208438
int_coal,TN,2017,1.918208438
int_coal,TN,2018,1.918208438
int_coal,TN,2019,1.918208438
int_coal,TN,2020,1.918208438
int_coal,TN,2021,1.918208438
int_coal,TN,2022,1.918208438
int_coal,TN,2023,1.918208438
int_coal,TN,2024,1.918208438
int_coal,TN,2025,1.866100908
int_coal,TN,2026,1.864472548
int_coal,TN,2027,1.832719522
int_coal,TN,2028,1.825391901
int_coal,TN,2029,1.808294118
int_coal,TN,2030,1.794453055
int_coal,TN,2031,1.759443309
int_coal,TN,2032,1.793638875
int_coal,TN,2033,1.787939614
int_coal,TN,2034,1.781426173
int_coal,TN,2035,1.778169452
int_coal,TN,2036,1.782240353
int_coal,TN,2037,1.786311254
int_coal,TN,2038,1.783868713
int_coal,TN,2039,1.812365018
int_coal,TN,2040,1.809108298
int_coal,TN,2041,1.808294118
int_coal,TN,2042,1.805037397
int_coal,TN,2043,1.807479937
int_coal,TN,2044,1.815621739
int_coal,TN,2045,1.815621739
int_coal,TN,2046,2.038707101
int_coal,TN,2047,2.039521281
int_coal,TN,2048,2.037892921
int_coal,TN,2049,2.03545038
int_coal,TN,2050,2.03382202
int_coal,KY,2010,1.918208438
int_coal,KY,2011,1.918208438
int_coal,KY,2012,1.918208438
int_coal,KY,2013,1.918208438
int_coal,KY,2014,1.918208438
int_coal,KY,2015,1.918208438
int_coal,KY,2016,1.918208438
int_coal,KY,2017,1.918208438
int_coal,KY,2018,1.918208438
int_coal,KY,2019,1.918208438
int_coal,KY,2020,1.918208438
int_coal,KY,2021,1.918208438
int_coal,KY,2022,1.918208438
int_coal,KY,2023,1.918208438
int_coal,KY,2024,1.918208438
int_coal,KY,2025,1.866100908
int_coal,KY,2026,1.864472548
int_coal,KY,2027,1.832719522
int_coal,KY,2028,1.825391901
int_coal,KY,2029,1.808294118
int_coal,KY,2030,1.794453055
int_coal,KY,2031,1.759443309
int_coal,KY,2032,1.793638875
int_coal,KY,2033,1.787939614
int_coal,KY,2034,1.781426173
int_coal,KY,2035,1.778169452
int_coal,KY,2036,1.782240353
int_coal,KY,2037,1.786311254
int_coal,KY,2038,1.783868713
int_coal,KY,2039,1.812365018
int_coal,KY,2040,1.809108298
int_coal,KY,2041,1.808294118
int_coal,KY,2042,1.805037397
int_coal,KY,2043,1.807479937
int_coal,KY,2044,1.815621739
int_coal,KY,2045,1.815621739
int_coal,KY,2046,2.038707101
int_coal,KY,2047,2.039521281
int_coal,KY,2048,2.037892921
int_coal,KY,2049,2.03545038
int_coal,KY,2050,2.03382202
int_coal,GA,2010,2.961987393
int_coal,GA,2011,2.961987393
int_coal,GA,2012,2.961987393
int_coal,GA,2013,2.961987393
int_coal,GA,2014,2.961987393
int_coal,GA,2015,2.961987393
int_coal,GA,2016,2.961987393
int_coal,GA,2017,2.961987393
int_coal,GA,2018,2.961987393
int_coal,GA,2019,2.961987393
int_coal,GA,2020,2.961987393
int_coal,GA,2021,2.961987393
int_coal,GA,2022,2.961987393
int_coal,GA,2023,2.961987393
int_coal,GA,2024,2.961987393
int_coal,GA,2025,2.853701433
int_coal,GA,2026,2.906623143
int_coal,GA,2027,2.725875149
int_coal,GA,2028,2.443354636
int_coal,GA,2029,2.405088169
int_coal,GA,2030,2.370892603
int_coal,GA,2031,2.342396297
int_coal,GA,2032,2.457195699
int_coal,GA,2033,2.494647986
int_coal,GA,2034,2.488134545
int_coal,GA,2035,2.477550203
int_coal,GA,2036,2.475107662
int_coal,GA,2037,2.62491681
int_coal,GA,2038,2.638757873
int_coal,GA,2039,2.654227296
int_coal,GA,2040,2.650970575
int_coal,GA,2041,2.659926557
int_coal,GA,2042,2.661554917
int_coal,GA,2043,2.665625818
int_coal,GA,2044,2.666439998
int_coal,GA,2045,2.665625818
int_coal,GA,2046,2.672139259
int_coal,GA,2047,2.671325079
int_coal,GA,2048,2.671325079
int_coal,GA,2049,2.672139259
int_coal,GA,2050,2.67702434
int_coal,SC,2010,2.961987393
int_coal,SC,2011,2.961987393
int_coal,SC,2012,2.961987393
int_coal,SC,2013,2.961987393
int_coal,SC,2014,2.961987393
int_coal,SC,2015,2.961987393
int_coal,SC,2016,2.961987393
int_coal,SC,2017,2.961987393
int_coal,SC,2018,2.961987393
int_coal,SC,2019,2.961987393
int_coal,SC,2020,2.961987393
int_coal,SC,2021,2.961987393
int_coal,SC,2022,2.961987393
int_coal,SC,2023,2.961987393
int_coal,SC,2024,2.961987393
int_coal,SC,2025,2.853701433
int_coal,SC,2026,2.906623143
int_coal,SC,2027,2.725875149
int_coal,SC,2028,2.443354636
int_coal,SC,2029,2.405088169
int_coal,SC,2030,2.370892603
int_coal,SC,2031,2.342396297
int_coal,SC,2032,2.457195699
int_coal,SC,2033,2.494647986
int_coal,SC,2034,2.488134545
int_coal,SC,2035,2.477550203
int_coal,SC,2036,2.475107662
int_coal,SC,2037,2.62491681
int_coal,SC,2038,2.638757873
int_coal,SC,2039,2.654227296
int_coal,SC,2040,2.650970575
int_coal,SC,2041,2.659926557
int_coal,SC,2042,2.661554917
int_coal,SC,2043,2.665625818
int_coal,SC,2044,2.666439998
int_coal,SC,2045,2.665625818
int_coal,SC,2046,2.672139259
int_coal,SC,2047,2.671325079
int_coal,SC,2048,2.671325079
int_coal,SC,2049,2.672139259
int_coal,SC,2050,2.67702434
int_coal,NC,2010,2.961987393
int_coal,NC,2011,2.961987393
int_coal,NC,2012,2.961987393
int_coal,NC,2013,2.961987393
int_coal,NC,2014,2.961987393
int_coal,NC,2015,2.961987393
int_coal,NC,2016,2.961987393
int_coal,NC,2017,2.961987393
int_coal,NC,2018,2.961987393
int_coal,NC,2019,2.961987393
int_coal,NC,2020,2.961987393
int_coal,NC,2021,2.961987393
int_coal,NC,2022,2.961987393
int_coal,NC,2023,2.961987393
int_coal,NC,2024,2.961987393
int_coal,NC,2025,2.853701433
int_coal,NC,2026,2.906623143
int_coal,NC,2027,2.725875149
int_coal,NC,2028,2.443354636
int_coal,NC,2029,2.405088169
int_coal,NC,2030,2.370892603
int_coal,NC,2031,2.342396297
int_coal,NC,2032,2.457195699
int_coal,NC,2033,2.494647986
int_coal,NC,2034,2.488134545
int_coal,NC,2035,2.477550203
int_coal,NC,2036,2.475107662
int_coal,NC,2037,2.62491681
int_coal,NC,2038,2.638757873
int_coal,NC,2039,2.654227296
int_coal,NC,2040,2.650970575
int_coal,NC,2041,2.659926557
int_coal,NC,2042,2.661554917
int_coal,NC,2043,2.665625818
int_coal,NC,2044,2.666439998
int_coal,NC,2045,2.665625818
int_coal,NC,2046,2.672139259
int_coal,NC,2047,2.671325079
int_coal,NC,2048,2.671325079
int_coal,NC,2049,2.672139259
int_coal,NC,2050,2.67702434
int_coal,VA,2010,2.961987393
int_coal,VA,2011,2.961987393
int_coal,VA,2012,2.961987393
int_coal,VA,2013,2.961987393
int_coal,VA,2014,2.961987393
int_coal,VA,2015,2.961987393
int_coal,VA,2016,2.961987393
int_coal,VA,2017,2.961987393
int_coal,VA,2018,2.961987393
int_coal,VA,2019,2.961987393
int_coal,VA,2020,2.961987393
int_coal,VA,2021,2.961987393
int_coal,VA,2022,2.961987393
int_coal,VA,2023,2.961987393
int_coal,VA,2024,2.961987393
int_coal,VA,2025,2.853701433
int_coal,VA,2026,2.906623143
int_coal,VA,2027,2.725875149
int_coal,VA,2028,2.443354636
int_coal,VA,2029,2.405088169
int_coal,VA,2030,2.370892603
int_coal,VA,2031,2.342396297
int_coal,VA,2032,2.457195699
int_coal,VA,2033,2.494647986
int_coal,VA,2034,2.488134545
int_coal,VA,2035,2.477550203
int_coal,VA,2036,2.475107662
int_coal,VA,2037,2.62491681
int_coal,VA,2038,2.638757873
int_coal,VA,2039,2.654227296
int_coal,VA,2040,2.650970575
int_coal,VA,2041,2.659926557
int_coal,VA,2042,2.661554917
int_coal,VA,2043,2.665625818
int_coal,VA,2044,2.666439998
int_coal,VA,2045,2.665625818
int_coal,VA,2046,2.672139259
int_coal,VA,2047,2.671325079
int_coal,VA,2048,2.671325079
int_coal,VA,2049,2.672139259
int_coal,VA,2050,2.67702434
int_coal,IN,2010,2.177117726
int_coal,IN,2011,2.177117726
int_coal,IN,2012,2.177117726
int_coal,IN,2013,2.177117726
int_coal,IN,2014,2.177117726
int_coal,IN,2015,2.177117726
int_coal,IN,2016,2.177117726
int_coal,IN,2017,2.177117726
int_coal,IN,2018,2.177117726
int_coal,IN,2019,2.177117726
int_coal,IN,2020,2.177117726
int_coal,IN,2021,2.177117726
int_coal,IN,2022,2.177117726
int_coal,IN,2023,2.177117726
int_coal,IN,2024,2.177117726
int_coal,IN,2025,2.048477262
int_coal,IN,2026,1.966245067
int_coal,IN,2027,1.949961464
int_coal,IN,2028,1.920650979
int_coal,IN,2029,1.900296475
int_coal,IN,2030,1.891340493
int_coal,IN,2031,1.851445666
int_coal,IN,2032,1.915765898
int_coal,IN,2033,1.916580078
int_coal,IN,2034,1.920650979
int_coal,IN,2035,1.893783034
int_coal,IN,2036,1.891340493
int_coal,IN,2037,1.890526313
int_coal,IN,2038,1.892968853
int_coal,IN,2039,1.886455412
int_coal,IN,2040,1.882384511
int_coal,IN,2041,1.887269592
int_coal,IN,2042,1.895411394
int_coal,IN,2043,1.897039754
int_coal,IN,2044,1.920650979
int_coal,IN,2045,1.957289085
int_coal,IN,2046,1.92635024
int_coal,IN,2047,1.977643589
int_coal,IN,2048,1.976829409
int_coal,IN,2049,1.976829409
int_coal,IN,2050,1.977643589
int_coal,OH,2010,2.177117726
int_coal,OH,2011,2.177117726
int_coal,OH,2012,2.177117726
int_coal,OH,2013,2.177117726
int_coal,OH,2014,2.177117726
int_coal,OH,2015,2.177117726
int_coal,OH,2016,2.177117726
int_coal,OH,2017,2.177117726
int_coal,OH,2018,2.177117726
int_coal,OH,2019,2.177117726
int_coal,OH,2020,2.177117726
int_coal,OH,2021,2.177117726
int_coal,OH,2022,2.177117726
int_coal,OH,2023,2.177117726
int_coal,OH,2024,2.177117726
int_coal,OH,2025,2.048477262
int_coal,OH,2026,1.966245067
int_coal,OH,2027,1.949961464
int_coal,OH,2028,1.920650979
int_coal,OH,2029,1.900296475
int_coal,OH,2030,1.891340493
int_coal,OH,2031,1.851445666
int_coal,OH,2032,1.915765898
int_coal,OH,2033,1.916580078
int_coal,OH,2034,1.920650979
int_coal,OH,2035,1.893783034
int_coal,OH,2036,1.891340493
int_coal,OH,2037,1.890526313
int_coal,OH,2038,1.892968853
int_coal,OH,2039,1.886455412
int_coal,OH,2040,1.882384511
int_coal,OH,2041,1.887269592
int_coal,OH,2042,1.895411394
int_coal,OH,2043,1.897039754
int_coal,OH,2044,1.920650979
int_coal,OH,2045,1.957289085
int_coal,OH,2046,1.92635024
int_coal,OH,2047,1.977643589
int_coal,OH,2048,1.976829409
int_coal,OH,2049,1.976829409
int_coal,OH,2050,1.977643589
int_coal,PA,2010,1.87424271
int_coal,PA,2011,1.87424271
int_coal,PA,2012,1.87424271
int_coal,PA,2013,1.87424271
int_coal,PA,2014,1.87424271
int_coal,PA,2015,1.87424271
int_coal,PA,2016,1.87424271
int_coal,PA,2017,1.87424271
int_coal,PA,2018,1.87424271
int_coal,PA,2019,1.87424271
int_coal,PA,2020,1.87424271
int_coal,PA,2021,1.87424271
int_coal,PA,2022,1.87424271
int_coal,PA,2023,1.87424271
int_coal,PA,2024,1.87424271
int_coal,PA,2025,1.903553195
int_coal,PA,2026,1.976829409
int_coal,PA,2027,1.954846545
int_coal,PA,2028,1.891340493
int_coal,PA,2029,1.844932224
int_coal,PA,2030,1.814807559
int_coal,PA,2031,1.742345525
int_coal,PA,2032,2.467780041
int_coal,PA,2033,2.46370914
int_coal,PA,2034,2.46615168
int_coal,PA,2035,2.405088169
int_coal,PA,2036,2.503603967
int_coal,PA,2037,2.72913187
int_coal,PA,2038,2.734831131
int_coal,PA,2039,2.758442355
int_coal,PA,2040,2.754371454
int_coal,PA,2041,2.766584157
int_coal,PA,2042,2.768212517
int_coal,PA,2043,2.773911778
int_coal,PA,2044,2.776354318
int_coal,PA,2045,2.780425219
int_coal,PA,2046,2.788567021
int_coal,PA,2047,2.791823741
int_coal,PA,2048,2.792637921
int_coal,PA,2049,2.794266282
int_coal,PA,2050,2.798337182
int_coal,WV,2010,2.961987393
int_coal,WV,2011,2.961987393
int_coal,WV,2012,2.961987393
int_coal,WV,2013,2.961987393
int_coal,WV,2014,2.961987393
int_coal,WV,2015,2.961987393
int_coal,WV,2016,2.961987393
int_coal,WV,2017,2.961987393
int_coal,WV,2018,2.961987393
int_coal,WV,2019,2.961987393
int_coal,WV,2020,2.961987393
int_coal,WV,2021,2.961987393
int_coal,WV,2022,2.961987393
int_coal,WV,2023,2.961987393
int_coal,WV,2024,2.961987393
int_coal,WV,2025,2.853701433
int_coal,WV,2026,2.906623143
int_coal,WV,2027,2.725875149
int_coal,WV,2028,2.443354636
int_coal,WV,2029,2.405088169
int_coal,WV,2030,2.370892603
int_coal,WV,2031,2.342396297
int_coal,WV,2032,2.457195699
int_coal,WV,2033,2.494647986
int_coal,WV,2034,2.488134545
int_coal,WV,2035,2.477550203
int_coal,WV,2036,2.475107662
int_coal,WV,2037,2.62491681
int_coal,WV,2038,2.638757873
int_coal,WV,2039,2.654227296
int_coal,WV,2040,2.650970575
int_coal,WV,2041,2.659926557
int_coal,WV,2042,2.661554917
int_coal,WV,2043,2.665625818
int_coal,WV,2044,2.666439998
int_coal,WV,2045,2.665625818
int_coal,WV,2046,2.672139259
int_coal,WV,2047,2.671325079
int_coal,WV,2048,2.671325079
int_coal,WV,2049,2.672139259
