id,type,ba_zone,commodity,fac_id,fac_zip,lat,lon,cod,ref_cap,cap_dec,prod_2018,int_coal,int_met_coal,int_coke,int_ddfo,int_ng,int_hgl,int_elec,int_opet,int_rfo,int_ng_feed,int_coal_feed,int_coke_feed,int_h2_feed,int_lighthgl_feed,int_medhgl_feed,int_heavypchem_feed,int_m_scrap,int_m_ore,int_m_limestone,int_m_cullet,int_m_silica,int_m_soda_ash,co2_rate_proc,co2_rate_comb,newfac_ref_cap,cost_cap,cost_fom,cost_vom,ccs_cap_rate_comb,ccs_cap_rate_prod
* Vintage,Technology,BA Region,Sector,Faciity ID,Zip Code,Latitude,Longitude,Commercial operation date,Capacity [metric-tons/yr],fixed changes to capacity post 2022 [metric-tons/yr],Production in 2018 [metric_ton],Industrial Coal intensity [MMBtu-fuel-input/metric_ton-output],Metallurgical Coal intensity  [MMBtu-fuel-input/metric_ton-output],Coke intensity [MMBtu-fuel-input/metric_ton-output],Distilate Fuel Oil intensity [MMBtu-fuel-input/metric_ton-output],Natural gas intensity [MMBtu-fuel-input/metric_ton-output],Propane intensity [MMBtu-fuel-input/metric_ton-output],Electricity intensity [MWh-input/metric_ton-output],Other Petroleum intensity [MMBtu-fuel-input/metric_ton-output],Residual Fuel Oil intensity [MMBtu-fuel-input/metric_ton-output],Natural gas feedstock intensity  [MMBtu-fuel-input/metric_ton-output],Industrial Coal feedstock intensity  [MMBtu-fuel-input/metric_ton-output],Coke feedstock intensity  [MMBtu-fuel-input/metric_ton-output],Hydrogen feedstock intensity [metric_ton-h2/metric_ton-output],Ethane feedstock intensity  [MMBtu-input/metric_ton-output],Propane/Butane feedstock intensity  [MMBtu-input/metric_ton-output],Heavy feedstock intensity  [MMBtu-input/metric_ton-output],Scrap intensity [metric_ton-scrap/metric_ton-output],Ore intensity [metric_ton-ore/metric_ton-output],Limestone intensity [metric_ton-input/metric_ton-output],Cullet intensity [tonne-scrap/tonne-output],Silica intensity [tonne-input/tonne-output],Soda ash intensity [tonne-input/tonne-output],Carbon emission process intensity [CO2 metric_ton/metric_ton-output],Carbon emission combustion intensity [CO2 metric_ton/metric_ton-output],Capacity of reference facility for new vintages [metric tons/yr],CAPEX [2018$/(metric ton/yr)],Fixed O&M cost [2018$/metric_ton],Variable O&M cost [2018$/metric_ton],Carbon capture rate from combustion [%],Carbon capture rate from process [%]
tech241,eaf,p25,steel,1005777,84330,41.8825,-112.1964,1981,820000,0,650430.8359,0,0,0,3.75E-05,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125831,,141.7573115,46.79764245,0,0,0
tech242,eaf,p111,steel,1003474,44125,41.442661,-81.66421,1996,580000,0,460060.8352,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech243,eaf,p96,steel,1007946,29540,34.375958,-79.896878,1969,820000,0,650430.8359,0,0,0,1.78E-05,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.12583,,141.7573115,46.79764245,0,0,0
tech244,eaf,p92,steel,1004493,38305,35.72409,-88.81766,1981,610000,150000,483857.0852,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech245,eaf,p63,steel,1005832,75846,31.354802,-96.165199,1975,820000,0,650430.8359,0,0,0,5.13E-05,2.371438,0.022241929,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.127231,,141.7573115,46.79764245,0,0,0
tech246,eaf,p70,steel,1003577,52778,41.585661,-91.042156,1976,270000,50000,214166.2508,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech247,eaf,p98,steel,1002958,27922,36.355216,-76.81115,2000,1400000,0,1110491.671,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech248,eaf,p66,steel,1007348,77662,30.082397,-94.074476,1976,630000,0,499721.252,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech249,eaf,p85,steel,1007642,72316,35.901866,-89.775643,1988,2390000,0,1895767.924,0,0,0,0,2.371438,0.006103144,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.126212,,141.7573115,46.79764245,0,0,0
tech250,eaf,p40,steel,1007695,68701,42.078346,-97.360153,1979,1030000,0,817004.5866,0,0,0,8.65E-05,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125835,,141.7573115,46.79764245,0,0,0
tech251,eaf,p90,steel,1010763,36513,31.1522,-87.9858,2010,910000,0,721819.5862,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech252,eaf,p122,steel,1001669,16101,40.99341,-80.34696,1985,370000,0,293487.0845,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech253,eaf,p89,steel,1004152,35234,33.54539,-86.8093,2000,450000,0,356943.7514,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech254,eaf,p105,steel,1005602,46725,41.124348,-85.395659,2002,1810000,0,1435707.089,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech255,eaf,p127,steel,1006341,13021,42.9509,-76.57055,1975,500000,0,396604.1682,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech256,eaf,p87,steel,1006144,39232,32.311967,-90.137228,2000,450000,0,356943.7514,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech257,eaf,p88,steel,1004616,39703,33.445278,-88.582778,2007,3080000,0,2443081.676,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech258,eaf,p58,steel,1000330,70068,30.03686,-90.46454,1979,620000,0,491789.1686,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech259,eaf,p80,steel,1002621,60914,41.18133,-87.85664,1961,720000,0,571110.0023,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech260,eaf,p80,steel,1008735,60619,41.726794,-87.590059,1902,520000,0,412468.335,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech261,eaf,p96,steel,1002266,29450,33.004097,-79.8816,1996,2680000,0,2125798.342,0,0,0,0.000125681,2.371438,5.09E-06,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125838,,141.7573115,46.79764245,0,0,0
tech262,eaf,p94,steel,1001103,30121,34.242779,-84.797775,1975,880000,50000,698023.3361,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech263,eaf,p118,steel,1000714,24017,37.27251,-79.99861,1955,600000,0,475925.0019,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech264,eaf,p64,steel,1004259,78155,29.574556,-98.032806,1947,860000,0,682159.1694,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech265,eaf,p105,steel,1005584,46721,41.43507,-84.87343,1966,2720000,0,2157526.675,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech266,eaf,p89,steel,1003981,35212,33.534104,-86.757929,1994,590000,0,467992.9185,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech267,eaf,p89,steel,1005976,35673,34.638906,-87.089036,1997,2060000,0,1634009.173,0,0,0,0.000186303,2.371438,0.001227147,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125919,,141.7573115,46.79764245,0,0,0
tech268,eaf,p99,steel,1000394,23803,37.179254,-77.447487,1998,760000,210000,602838.3357,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech269,eaf,p101,steel,1002216,32234,30.28835,-81.977729,2000,860000,0,682159.1694,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech270,eaf,p1,steel,1000029,98106,47.569331,-122.367332,1905,780000,0,618702.5024,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech271,eaf,p92,steel,1006906,37921,35.97812,-83.95645,2000,490000,0,388672.0849,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech272,eaf,p96,steel,1005346,29033,33.963256,-81.049798,1992,700000,0,555245.8355,0,0,0,0.08705831,2.371438,0.022533319,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.133684,,141.7573115,46.79764245,0,0,0
tech273,eaf,p10,steel,1005800,91739,34.09787,-117.529362,1957,680000,0,539381.6688,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech274,eaf,p5,steel,1005755,97128,45.22863,-123.15905,1968,780000,0,618702.5024,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech275,eaf,p105,steel,1004151,47933,39.9747,-86.8301,1989,2090000,0,1657805.423,0,0,0,0,2.371438,0.001495737,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125923,,141.7573115,46.79764245,0,0,0
tech276,eaf,p97,steel,1003507,28269,35.33902,-80.82926,2006,410000,60000,325215.418,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech277,eaf,p126,steel,1006708,8872,40.479262,-74.321207,1994,590000,0,467992.9185,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech278,eaf,p85,steel,1007921,72315,35.941,-89.727,2000,2220000,0,1760922.507,0,0,0,0.00024509,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125847,,141.7573115,46.79764245,0,0,0
tech279,eaf,p111,steel,1005163,43515,41.5684,-84.03759,1996,2750000,0,2181322.925,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech280,eaf,p115,steel,1004729,15059,40.63537,-80.44903,1906,360000,0,285555.0011,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech281,eaf,p85,steel,1012997,72370,35.6969927,-90.0373201,2000,2990000,0,2371692.926,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech282,eaf,p80,steel,1006269,61081,41.786281,-89.709809,2003,1540000,0,1221540.838,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech283,eaf,p81,steel,1003268,62002,38.88321,-90.14503,2003,620000,0,491789.1686,0,0,0,0,2.371438,0.000823481,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.12588,,141.7573115,46.79764245,0,0,0
tech284,eaf,p109,steel,1005700,41045,38.766667,-85.004167,1995,2470000,0,1959224.591,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech285,eaf,p115,steel,1005190,16136,40.835648,-80.31814,2000,540000,0,428332.5017,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech286,eaf,p89,steel,1000159,35064,33.4833,-86.9261,1909,820000,0,650430.8359,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech287,eaf,p112,steel,1013051,43938,40.314524,-80.614763,1872,1360000,0,1078763.338,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech288,eaf,p111,steel,1003799,44704,40.799393,-81.334441,1886,990000,0,785276.2531,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech289,eaf,p28,steel,1004038,85212,33.2853,-111.5863,2009,320000,0,253826.6677,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
tech290,eaf,p50,steel,1013215,74701,33.997672,-96.404008,2018,350000,0,277622.9178,0,0,0,0,2.371438,0,0.726419,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.125829,,141.7573115,46.79764245,0,0,0
new,haber,p1,ammonia,,,,,0,0,0,,0,0,0,0,0,0,0.083336781,0,0,0,0,0,0.158117647,0,0,0,0,0,0,,,,0,0,880000,800,44.11610644,0,0,0
new,smr_haber,p1,ammonia,,,,,0,0,0,,0,0,0,0,10.52076857,0,0.083336781,0,0,19.90415675,0,0,0,0,0,0,0,0,0,,,,0.892018779,0.55823198,880000,1764.644258,44.11610644,0,0,0
new,smr_haber_ccs,p1,ammonia,,,,,0,0,0,,0,0,0,0,10.52076857,0,0.27778927,0,0,19.90415675,0,0,0,0,0,0,0,0,0,,,,0.892018779,0.55823198,880000,2117.573109,54.70397199,0,0.9,0.9
new,electrol_haber,p1,ammonia,,,,,0,0,0,,0,0,0,0,0,0,10.00041371,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,880000,2175.516652,54.3879163,0,0,0
new,port,p1,cement,,,,,0,0,0,,1.082655488,0,0.026117775,0.017868971,0.587727265,0.003433565,0.11772075,0.927990418,0,0,0,0,0,0,0,0,0,0,1.177554781,,,,0.455175,0.222354799,1440000,167.3941293,19.78200491,1.6,0,0
new,port_ccs_tailcl,p1,cement,,,,,0,0,0,,2.451947038,0,0.059150303,0.040468802,1.331056964,0.021787301,0.0425,2.10166889,0,0,0,0,0,0,0,0,0,0,1.158713904,,,,0.455175,0.504459532,1150000,309.1421535,30.08137952,2.542779796,0.936,0.936
new,port_ccs_intcl,p1,cement,,,,,0,0,0,,1.878674914,0,0.045320796,0.031007082,1.019852096,0.016693369,0.1282,1.610292783,0,0,0,0,0,0,0,0,0,0,1.177554781,,,,0.455175,0.386515472,1150000,322.5433897,31.0533301,2.336608461,0.946,0.946
new,repf_cng,p1,glass,,,,,0,0,0,,0,0,0,0.00454142,6.474825353,0.004565799,0.475063151,0,0,0,0,0,,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.344177169,234570.3413,477.4687173,19.09720684,0,0,0
new,repf_flg,p1,glass,,,,,0,0,0,,0,0,0,0.000342155,6.567269026,0,0.262469506,0,0,0,0,0,,,,,0,0,0.13,0,0.72,0.09,0.176,0.3484846,251345.657,763.8882735,19.09720684,0,0,0
new,repf_fbg,p1,glass,,,,,0,0,0,,0,0,0,0.000143146,4.90695465,0.000452149,0.454187548,0,0,0,0,0,,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.260402027,177322.0672,902.3129636,19.09720684,0,0,0
new,rspf_cng,p1,glass,,,,,0,0,0,,0,0,0,0.00454142,6.474825353,0.004565799,0.475063151,0,0,0,0,0,,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.344177169,234570.3413,477.4687173,19.09720684,0,0,0
new,rspf_flg,p1,glass,,,,,0,0,0,,0,0,0,0.000342155,6.567269026,0,0.262469506,0,0,0,0,0,,,,,0,0,0.13,0,0.72,0.09,0.176,0.3484846,251345.657,763.8882735,19.09720684,0,0,0
new,rspf_fbg,p1,glass,,,,,0,0,0,,0,0,0,0.000143146,4.90695465,0.000452149,0.454187548,0,0,0,0,0,,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.260402027,177322.0672,902.3129636,19.09720684,0,0,0
new,recf_cng,p1,glass,,,,,0,0,0,,0,0,0,0.00454142,6.474825353,0.004565799,0.475063151,0,0,0,0,0,,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.344177169,234570.3413,477.4687173,19.09720684,0,0,0
new,recf_flg,p1,glass,,,,,0,0,0,,0,0,0,0.000342155,6.567269026,0,0.262469506,0,0,0,0,0,,,,,0,0,0.13,0,0.72,0.09,0.176,0.3484846,251345.657,763.8882735,19.09720684,0,0,0
new,recf_fbg,p1,glass,,,,,0,0,0,,0,0,0,0.000143146,4.90695465,0.000452149,0.454187548,0,0,0,0,0,,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.260402027,177322.0672,902.3129636,19.09720684,0,0,0
new,off_cng,p1,glass,,,,,0,0,0,,0,0,0,0.00454142,6.474825353,0.004565799,0.475063151,0,0,0,0,0,,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.344177169,234570.3413,477.4687173,19.09720684,0,0,0
new,off_flg,p1,glass,,,,,0,0,0,,0,0,0,0.000342155,6.567269026,0,0.262469506,0,0,0,0,0,,,,,0,0,0.13,0,0.72,0.09,0.176,0.3484846,251345.657,763.8882735,19.09720684,0,0,0
new,off_fbg,p1,glass,,,,,0,0,0,,0,0,0,0.000143146,4.90695465,0.000452149,0.454187548,0,0,0,0,0,,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.260402027,177322.0672,902.3129636,19.09720684,0,0,0
new,repf_cng_ccs,p1,glass,,,,,0,0,0,,0,0,0,0.00454142,8.013397715,0.004565799,0.475063151,0,0,0,0,0,,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.344177169,234570.3413,515.3459776,37.74378218,0,0.98,0.98
new,repf_flg_ccs,p1,glass,,,,,0,0,0,,0,0,0,0.000342155,8.1278082,0,0.262469506,0,0,0,0,0,,,,,0,0,0.13,0,0.72,0.09,0.176,0.3484846,251345.657,801.7655337,37.74378218,0,0.98,0.98
new,repf_fbg_ccs,p1,glass,,,,,0,0,0,,0,0,0,0.000143146,6.072963675,0.000452149,0.454187548,0,0,0,0,0,,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.260402027,177322.0672,940.1902239,37.74378218,0,0.98,0.98
new,rspf_cng_ccs,p1,glass,,,,,0,0,0,,0,0,0,0.00454142,8.013397715,0.004565799,0.475063151,0,0,0,0,0,,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.344177169,234570.3413,515.3459776,37.74378218,0,0.98,0.98
new,rspf_flg_ccs,p1,glass,,,,,0,0,0,,0,0,0,0.000342155,8.1278082,0,0.262469506,0,0,0,0,0,,,,,0,0,0.13,0,0.72,0.09,0.176,0.3484846,251345.657,801.7655337,37.74378218,0,0.98,0.98
new,rspf_fbg_ccs,p1,glass,,,,,0,0,0,,0,0,0,0.000143146,6.072963675,0.000452149,0.454187548,0,0,0,0,0,,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.260402027,177322.0672,940.1902239,37.74378218,0,0.98,0.98
new,recf_cng_ccs,p1,glass,,,,,0,0,0,,0,0,0,0.00454142,8.013397715,0.004565799,0.475063151,0,0,0,0,0,,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.344177169,234570.3413,515.3459776,37.74378218,0,0.98,0.98
new,recf_flg_ccs,p1,glass,,,,,0,0,0,,0,0,0,0.000342155,8.1278082,0,0.262469506,0,0,0,0,0,,,,,0,0,0.13,0,0.72,0.09,0.176,0.3484846,251345.657,801.7655337,37.74378218,0,0.98,0.98
new,recf_fbg_ccs,p1,glass,,,,,0,0,0,,0,0,0,0.000143146,6.072963675,0.000452149,0.454187548,0,0,0,0,0,,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.260402027,177322.0672,940.1902239,37.74378218,0,0.98,0.98
new,off_cng_greenh2,p1,glass,,,,,0,0,0,,0,0,0,0.00454142,6.474825353,0.004565799,0.53,0,0,0,0,0,,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0,234570.3413,546.1913633,34.9034154,0,0,0
new,off_flg_greenh2,p1,glass,,,,,0,0,0,,0,0,0,0.000342155,6.567269026,0,0.53,0,0,0,0,0,,,,,0,0,0.13,0,0.72,0.09,0.176,0,251345.657,832.6109194,34.9034154,0,0,0
new,off_fbg_greenh2,p1,glass,,,,,0,0,0,,0,0,0,0.000143146,4.90695465,0.000452149,0.53,0,0,0,0,0,,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0,177322.0672,971.0356095,34.9034154,0,0,0
new,off_cng_greench4,p1,glass,,,,,0,0,0,,0,0,0,0.00454142,6.474825353,0.004565799,0.61,0,0,0,0,0,,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0.344177169,234570.3413,555.4518616,37.03333003,0,0,0
new,off_flg_greench4,p1,glass,,,,,0,0,0,,0,0,0,0.000342155,6.567269026,0,0.61,0,0,0,0,0,,,,,0,0,0.13,0,0.72,0.09,0.176,0.3484846,251345.657,841.8714178,37.03333003,0,0,0
new,off_fbg_greench4,p1,glass,,,,,0,0,0,,0,0,0,0.000143146,4.90695465,0.000452149,0.61,0,0,0,0,0,,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0.260402027,177322.0672,980.2961079,37.03333003,0,0,0
new,aemf_cng,p1,glass,,,,,0,0,0,,0,0,0,0,0,0,1.12,0,0,0,0,0,,,,,0,0,0.12,0.248,0.74,0.11,0.132352,0,234570.3413,783.0814564,30.48027101,0,0,0
new,aemf_flg,p1,glass,,,,,0,0,0,,0,0,0,0,0,0,0.91,0,0,0,0,0,,,,,0,0,0.13,0,0.72,0.09,0.176,0,251345.657,1069.501013,30.48027101,0,0,0
new,aemf_fbg,p1,glass,,,,,0,0,0,,0,0,0,0,0,0,1.1,0,0,0,0,0,,,,,0,0,0.12,0.062,0.74,0.11,0.165088,0,177322.0672,1207.925703,30.48027101,0,0,0
new,merch_bf_bof,p1,steel,,,,,0,0,0,,2.439680927,0,13.40421584,0.036017046,0.308711111,0,0.106999376,0,1.247327156,0,0,0,0,0,0,0,0.254,1.102,0,,,,0,1.86734,4320000,735.9445355,63.40991779,21.48821219,0,0
new,bf_bof,p1,steel,,,,,0,0,0,,2.439680927,16.12236696,0,0.036017046,0.358274821,0,0.123894014,0,1.247327156,0,0,0,0,0,0,0,0.254,1.102,0,,,,0,1.850207,4320000,847.0519384,76.78909265,21.48821219,0,0
new,bf_bof_ccs,p1,steel,,,,,0,0,0,,2.439680927,16.12236696,0,0.036017046,4.480330902,0,0.265288752,0,1.247327156,0,0,0,0,0,0,0,0.254,1.102,0,,,,0,2.068923,4320000,1044.273259,82.27954707,21.48821219,0.69,0.69
new,eaf,p1,steel,,,,,0,0,0,,0,0,0,0,0.179137411,0,0.484464486,0,0,0,0,0,0,0,0,0,1.11,0,0,,,,0,0.009505,4920000,141.7573115,46.79764245,0,0,0
new,dri_eaf_ng,p1,steel,,,,,0,0,0,,0,0,0,0,10.70274943,0,0.968,0,0,0,0,0,0,0,0,0,0.254,1.029,0,,,,0,0.567888,4000000,463.8186959,15.89806303,0,0,0
new,dri_eaf_ng_ccs,p1,steel,,,,,0,0,0,,0,0,0,0,13.98030057,0,1.016708727,0,0,0,0,0,0,0,0,0,0.254,1.029,0,,,,0,0.741795,4000000,661.0400163,21.38851745,0,0.9,0.9
new,dri_eaf_h2,p1,steel,,,,,0,0,0,,0,0,0,0,3.386550098,0,0.968,0,0,0,0,0,0.061,0,0,0,0.254,1.029,0,,,,0,0.17969,4000000,463.8186959,15.89806303,0,0,0
new,fit_eaf_h2,p1,steel,,,,,0,0,0,,0,0,0,0,0.231267345,0,0.742,0,0,0,0,0,0.083,0,0,0,0.254,1.164,0,,,,0,0.012271,4330000,545.0346421,15.89806303,0,0,0
